label,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
squat,0.5408076047897339,0.30617743730545044,0.4831623435020447,0.3183862268924713,0.520140528678894,0.34600117802619934,0.4455789625644684,0.39499300718307495,0.4915243089199066,0.2952274978160858,0.4643212854862213,0.3065831661224365,0.5312635898590088,0.5284635424613953,0.4955158829689026,0.5344446897506714,0.5415399670600891,0.7199006676673889,0.4824727475643158,0.716149628162384,0.551094114780426,0.8962255120277405,0.4828132092952728,0.8838893175125122
squat,0.5340288877487183,0.32879018783569336,0.47781071066856384,0.35005447268486023,0.5122273564338684,0.3767035901546478,0.43985074758529663,0.41739898920059204,0.48825353384017944,0.31365281343460083,0.45645397901535034,0.3280467689037323,0.5444919466972351,0.5565318465232849,0.5066062211990356,0.5626758933067322,0.5416660904884338,0.7279269099235535,0.46741819381713867,0.7171300053596497,0.550011396408081,0.9023677110671997,0.4824703335762024,0.8839209675788879
squat,0.5311511754989624,0.3736911714076996,0.47459959983825684,0.3969872295856476,0.5083096027374268,0.4378502666950226,0.4363326132297516,0.4700392484664917,0.48233240842819214,0.365307480096817,0.45266690850257874,0.3782569468021393,0.5529868602752686,0.5905091762542725,0.5128409266471863,0.5970103740692139,0.541471004486084,0.7339709997177124,0.45981845259666443,0.7230140566825867,0.5499369502067566,0.9026994705200195,0.4833557605743408,0.8844000101089478
squat,0.5275238156318665,0.4423273801803589,0.47135981917381287,0.46786409616470337,0.5057460069656372,0.5234466791152954,0.43568331003189087,0.5505481958389282,0.4718371033668518,0.44707658886909485,0.44977807998657227,0.46130168437957764,0.557104229927063,0.6402667164802551,0.5162304043769836,0.6492404341697693,0.5335448980331421,0.7372651100158691,0.4531114995479584,0.7290180921554565,0.549274742603302,0.9030942916870117,0.4831713140010834,0.8846822381019592
squat,0.5258487462997437,0.520024299621582,0.4680247902870178,0.5400925874710083,0.5036889314651489,0.6078328490257263,0.4347894787788391,0.633634626865387,0.4692867696285248,0.53114914894104,0.4491562247276306,0.5474935173988342,0.5592272877693176,0.7011500597000122,0.5188788771629333,0.7113497257232666,0.5251771211624146,0.73111891746521,0.44899827241897583,0.7408490777015686,0.5487507581710815,0.9038194417953491,0.483187198638916,0.8844524621963501
squat,0.5250288248062134,0.5650687217712402,0.4689498543739319,0.5827215313911438,0.5040460228919983,0.6489318609237671,0.4344869554042816,0.6766523718833923,0.46858158707618713,0.5750105381011963,0.45045360922813416,0.5881942510604858,0.563296914100647,0.7413511276245117,0.5240390300750732,0.7468488812446594,0.5236581563949585,0.7461736798286438,0.4469558298587799,0.7453024983406067,0.5485941171646118,0.9045979976654053,0.48304033279418945,0.886480450630188
squat,0.5239269137382507,0.5693038105964661,0.4695473611354828,0.5911960005760193,0.5063880681991577,0.6551306247711182,0.4336585998535156,0.6813778877258301,0.46831345558166504,0.5822961330413818,0.4504753053188324,0.5902833938598633,0.5647095441818237,0.7465705871582031,0.5256428718566895,0.7515027523040771,0.5243268013000488,0.7498998641967773,0.44579434394836426,0.7476072311401367,0.5484618544578552,0.905529260635376,0.480905681848526,0.8848865032196045
squat,0.525306224822998,0.5252767205238342,0.47112035751342773,0.5484610795974731,0.5034620761871338,0.599314272403717,0.4348822236061096,0.6343492269515991,0.46821722388267517,0.5294085741043091,0.4510806202888489,0.5443058609962463,0.5643633604049683,0.7063201665878296,0.5257660746574402,0.714853048324585,0.5254535675048828,0.7419052124023438,0.4463166296482086,0.7445468306541443,0.5491576194763184,0.905391275882721,0.48080816864967346,0.8845037817955017
squat,0.5290177464485168,0.46342647075653076,0.4733823239803314,0.4852409362792969,0.5055471658706665,0.5246549248695374,0.43639129400253296,0.5659860968589783,0.47209662199020386,0.4552007019519806,0.4527355134487152,0.47185930609703064,0.5603639483451843,0.6525453329086304,0.5210250020027161,0.662718653678894,0.5314817428588867,0.7397305965423584,0.44873395562171936,0.7404103875160217,0.5488466620445251,0.9030501246452332,0.4818361699581146,0.8848453164100647
squat,0.5311054587364197,0.3935008645057678,0.47811537981033325,0.4157961905002594,0.5088314414024353,0.45288926362991333,0.4400511682033539,0.4936501085758209,0.4777712821960449,0.3886741101741791,0.45488613843917847,0.40603265166282654,0.5566097497940063,0.6045172214508057,0.5195242166519165,0.6113284826278687,0.5370556116104126,0.7392063736915588,0.45670032501220703,0.7261874675750732,0.5492944717407227,0.9034901261329651,0.4829918444156647,0.8861847519874573
squat,0.535435676574707,0.3334519565105438,0.4816858768463135,0.35512933135032654,0.5147480368614197,0.4053082764148712,0.4487990438938141,0.43822696805000305,0.4859442710876465,0.3332521319389343,0.4607431888580322,0.3572361469268799,0.5485318899154663,0.5574184060096741,0.5140844583511353,0.5648757219314575,0.5398978590965271,0.7318655252456665,0.4680558741092682,0.7201910018920898,0.5504584908485413,0.9027756452560425,0.4834836423397064,0.8852306604385376
squat,0.539473295211792,0.30731984972953796,0.4842202663421631,0.3273641765117645,0.524711012840271,0.39756500720977783,0.4548620581626892,0.4198065996170044,0.49206751585006714,0.32062995433807373,0.46803170442581177,0.3347823917865753,0.5364884734153748,0.5339670181274414,0.5008398294448853,0.5385140180587769,0.5428336262702942,0.7186652421951294,0.48083052039146423,0.7120558619499207,0.5504001379013062,0.8978387713432312,0.4844127595424652,0.8826529383659363
squat,0.5449193120002747,0.3088313043117523,0.48681265115737915,0.3284904658794403,0.5312249660491943,0.41155552864074707,0.45983901619911194,0.42752841114997864,0.49892181158065796,0.3220450282096863,0.4713049829006195,0.3402538597583771,0.5295664072036743,0.5315709710121155,0.4943450391292572,0.5357155203819275,0.5419637560844421,0.7198512554168701,0.4837516248226166,0.7139353156089783,0.5494996309280396,0.8966103196144104,0.48351436853408813,0.8836126327514648
squat,0.5448707938194275,0.30715739727020264,0.4852932095527649,0.32449108362197876,0.5303768515586853,0.40786463022232056,0.45609697699546814,0.42139989137649536,0.4989113211631775,0.32070717215538025,0.46989068388938904,0.33825626969337463,0.5297004580497742,0.529427170753479,0.4936157763004303,0.5335303544998169,0.5414584875106812,0.7192732691764832,0.48352089524269104,0.7150541543960571,0.5510736703872681,0.8952709436416626,0.4832172989845276,0.8837234377861023
squat,0.5370134115219116,0.3102248013019562,0.47852763533592224,0.32691529393196106,0.5181915760040283,0.3909481465816498,0.4455268979072571,0.41284483671188354,0.4919009208679199,0.31275150179862976,0.45997461676597595,0.3280423581600189,0.5368417501449585,0.5353056192398071,0.5016708374023438,0.5414758324623108,0.5399165749549866,0.7230600118637085,0.4768068790435791,0.7157875299453735,0.5508469343185425,0.9012175798416138,0.48243746161460876,0.8834977149963379
squat,0.5331525206565857,0.3549545109272003,0.4758841395378113,0.3776465952396393,0.5081405639648438,0.4246969521045685,0.440621942281723,0.45070701837539673,0.48086270689964294,0.3500543534755707,0.45419129729270935,0.3638705909252167,0.5493466258049011,0.5781102180480957,0.5101845264434814,0.5845426917076111,0.542574942111969,0.7338965535163879,0.46114373207092285,0.7220342755317688,0.5498901009559631,0.9029796123504639,0.48400813341140747,0.8842557072639465
squat,0.5288985371589661,0.43466055393218994,0.47435370087623596,0.460330992937088,0.508659839630127,0.5301789045333862,0.43948107957839966,0.5465670824050903,0.47399139404296875,0.4492453336715698,0.4529488682746887,0.4614604413509369,0.5590313673019409,0.6395775675773621,0.5186846852302551,0.6470027565956116,0.5336549878120422,0.7388252019882202,0.45361146330833435,0.730344831943512,0.5496382713317871,0.90126633644104,0.48348718881607056,0.8850045204162598
squat,0.5291160941123962,0.5203608870506287,0.46923762559890747,0.5353593826293945,0.5103273391723633,0.6203417181968689,0.4402976930141449,0.637640655040741,0.47660404443740845,0.5402424335479736,0.4564618170261383,0.5566946268081665,0.5612713098526001,0.7016171216964722,0.521321713924408,0.7111446857452393,0.5260653495788574,0.7326813340187073,0.44892486929893494,0.7411017417907715,0.5490245223045349,0.9036016464233398,0.4834383428096771,0.8855313658714294
squat,0.5284257531166077,0.5640085935592651,0.46888822317123413,0.5797326564788818,0.5119757652282715,0.6647716760635376,0.44107407331466675,0.6794893741607666,0.47762227058410645,0.582230269908905,0.45801419019699097,0.5941652655601501,0.5651568174362183,0.736370325088501,0.5253879427909851,0.7393803000450134,0.5253127813339233,0.7446131110191345,0.44764280319213867,0.7431301474571228,0.5491247177124023,0.9045599102973938,0.48350366950035095,0.8868454694747925
squat,0.5262150764465332,0.5604881048202515,0.4706875681877136,0.5804652571678162,0.51194828748703,0.6579777598381042,0.44037461280822754,0.6749899387359619,0.4772725999355316,0.5808649659156799,0.45801982283592224,0.5887905359268188,0.5676175355911255,0.7339405417442322,0.5296100974082947,0.7381693720817566,0.5257238149642944,0.7460272908210754,0.4480937123298645,0.742407500743866,0.5492476224899292,0.9053487181663513,0.48233562707901,0.8855348229408264
squat,0.5264080166816711,0.49871134757995605,0.47079595923423767,0.5193184614181519,0.5073294043540955,0.58522629737854,0.4396088123321533,0.6124960780143738,0.47415488958358765,0.5097450017929077,0.45807868242263794,0.5269520878791809,0.5649214386940002,0.6756895780563354,0.5255357027053833,0.6865343451499939,0.5275759100914001,0.7345181703567505,0.4496892988681793,0.7411258220672607,0.5496484637260437,0.9011772274971008,0.4827149510383606,0.8852168321609497
squat,0.5282347202301025,0.42465972900390625,0.47345981001853943,0.44765010476112366,0.5074377059936523,0.49749091267585754,0.43986254930496216,0.532660186290741,0.4743898808956146,0.429201602935791,0.45785650610923767,0.45009762048721313,0.5616920590400696,0.6260451674461365,0.5221136808395386,0.6346336007118225,0.5354640483856201,0.7379156947135925,0.45558834075927734,0.7310491800308228,0.549404501914978,0.9026174545288086,0.48348289728164673,0.885381817817688
squat,0.5313645005226135,0.3452661335468292,0.47966107726097107,0.36824679374694824,0.508486807346344,0.40666377544403076,0.4436120092868805,0.44584643840789795,0.48155778646469116,0.34077370166778564,0.45888465642929077,0.3681935966014862,0.5562500357627869,0.5664003491401672,0.5202574729919434,0.5750109553337097,0.5423687100410461,0.7340528964996338,0.4697032570838928,0.7167107462882996,0.551310658454895,0.9002439975738525,0.4834098219871521,0.8867654800415039
squat,0.5387426614761353,0.30808025598526,0.48361533880233765,0.32586997747421265,0.5159747004508972,0.3710290193557739,0.4494589865207672,0.40541499853134155,0.4876163899898529,0.3051048815250397,0.46316808462142944,0.32795366644859314,0.5440588593482971,0.5370734333992004,0.5088809132575989,0.5440854430198669,0.5440394282341003,0.7190855145454407,0.481414258480072,0.7150620222091675,0.5513491630554199,0.8982905745506287,0.48464950919151306,0.8862792253494263
squat,0.5421689748764038,0.3044161796569824,0.483948290348053,0.32083773612976074,0.5221825838088989,0.36362308263778687,0.45286980271339417,0.407690167427063,0.49526000022888184,0.305613249540329,0.4677104949951172,0.3283545672893524,0.5372494459152222,0.5296624898910522,0.5011547207832336,0.5353500247001648,0.5453912615776062,0.7193388342857361,0.48514071106910706,0.7126975059509277,0.5521531105041504,0.8955395817756653,0.48449817299842834,0.883870542049408
squat,0.5443689227104187,0.30653324723243713,0.4859180450439453,0.3225767910480499,0.5274223685264587,0.3947276175022125,0.4575502276420593,0.4143357574939728,0.5012001991271973,0.30919283628463745,0.4725227355957031,0.329539954662323,0.532343327999115,0.5295264720916748,0.4966042935848236,0.5348902940750122,0.5437114238739014,0.7186434268951416,0.4874328076839447,0.7140198349952698,0.5496827363967896,0.8950095176696777,0.48444199562072754,0.8832629919052124
squat,0.5453258752822876,0.30752846598625183,0.4860348105430603,0.32352888584136963,0.5276387929916382,0.40948864817619324,0.4580692648887634,0.4207104444503784,0.5015953183174133,0.3115866780281067,0.47376498579978943,0.3322325348854065,0.5306800007820129,0.530414879322052,0.49418964982032776,0.5350660085678101,0.5414645671844482,0.7195261716842651,0.4876869320869446,0.7175690531730652,0.5497711300849915,0.8969031572341919,0.4825652539730072,0.8841638565063477
squat,0.5420449376106262,0.3074408769607544,0.4837193489074707,0.323104590177536,0.5241405963897705,0.4008494019508362,0.45204606652259827,0.4157201051712036,0.49979138374328613,0.3120177090167999,0.4672048091888428,0.326193630695343,0.5309020280838013,0.5306689739227295,0.4947720170021057,0.5354740619659424,0.5404571890830994,0.7194187641143799,0.482282817363739,0.7181643843650818,0.5518417358398438,0.8958579301834106,0.4824203550815582,0.885566771030426
squat,0.5369824171066284,0.31979483366012573,0.47820502519607544,0.3395434617996216,0.5149660706520081,0.39077046513557434,0.4451790452003479,0.41401317715644836,0.4920482635498047,0.31045621633529663,0.45778995752334595,0.3329574763774872,0.538847804069519,0.5440463423728943,0.5040696263313293,0.5491742491722107,0.5384923815727234,0.7266718745231628,0.47000232338905334,0.7159855961799622,0.5498249530792236,0.9036638140678406,0.48226261138916016,0.8836323022842407
squat,0.5301584601402283,0.38025012612342834,0.4723590910434723,0.4009806215763092,0.5050711631774902,0.45619121193885803,0.43960291147232056,0.48057860136032104,0.47882622480392456,0.3790211081504822,0.4543532729148865,0.3978736102581024,0.5534278154373169,0.5955998301506042,0.5129552483558655,0.6019389033317566,0.5393567681312561,0.7360761761665344,0.45884791016578674,0.7233314514160156,0.5498484969139099,0.9039240479469299,0.48349684476852417,0.8833861351013184
squat,0.5275846719741821,0.4614623486995697,0.47197145223617554,0.48229074478149414,0.5061774849891663,0.5537624359130859,0.43885403871536255,0.573418915271759,0.47412142157554626,0.4724063575267792,0.45365095138549805,0.4857218861579895,0.5597903728485107,0.6554040908813477,0.5196091532707214,0.6637642979621887,0.5298670530319214,0.740053653717041,0.4529324173927307,0.7318428158760071,0.5489325523376465,0.9034886956214905,0.4839003086090088,0.8839967250823975
squat,0.5269453525543213,0.533431351184845,0.46905040740966797,0.5519302487373352,0.5079568028450012,0.6274875402450562,0.43941575288772583,0.6485105156898499,0.47545719146728516,0.548399031162262,0.45596495270729065,0.5652850270271301,0.5632490515708923,0.7152174115180969,0.5250333547592163,0.7204198241233826,0.5255288481712341,0.7384705543518066,0.44862857460975647,0.7412786483764648,0.5489689111709595,0.905615508556366,0.483266681432724,0.8845528364181519
squat,0.5278921723365784,0.5778026580810547,0.46983543038368225,0.5911533832550049,0.5098929405212402,0.6699073314666748,0.4399445950984955,0.6879964470863342,0.4753050208091736,0.5895017981529236,0.4587796628475189,0.6023491621017456,0.5671495795249939,0.7550716996192932,0.5272985696792603,0.7572364807128906,0.5247712135314941,0.7493729591369629,0.4473881125450134,0.7438621520996094,0.5488806366920471,0.9053671956062317,0.4824438989162445,0.8855879902839661
squat,0.5284138321876526,0.5670714378356934,0.47300663590431213,0.5838667750358582,0.5114036798477173,0.66056227684021,0.4395411014556885,0.6811308264732361,0.4772961735725403,0.5841283798217773,0.45872488617897034,0.5931844115257263,0.5690293312072754,0.7457000613212585,0.5299585461616516,0.747526228427887,0.5273455381393433,0.7480812668800354,0.4481513500213623,0.743900716304779,0.549388587474823,0.9070507287979126,0.48144346475601196,0.886247992515564
squat,0.5303872227668762,0.49693411588668823,0.4751407504081726,0.5177562236785889,0.5083743929862976,0.5730210542678833,0.43993473052978516,0.6079123020172119,0.4729861319065094,0.5030260682106018,0.4586787223815918,0.5237427353858948,0.5668138265609741,0.6784390807151794,0.5279146432876587,0.6889621019363403,0.5275822877883911,0.7358572483062744,0.44971150159835815,0.7397453188896179,0.5501017570495605,0.9039188027381897,0.4826923906803131,0.885327935218811
squat,0.5320227146148682,0.39896613359451294,0.4799589216709137,0.4212029278278351,0.5089849233627319,0.45106104016304016,0.44212499260902405,0.49568384885787964,0.4787251949310303,0.3926849067211151,0.45882853865623474,0.4149836599826813,0.5616003274917603,0.6085355281829834,0.524497389793396,0.6152046918869019,0.5368672609329224,0.73760986328125,0.4581577777862549,0.724141538143158,0.5506513714790344,0.9042864441871643,0.48371878266334534,0.8849607706069946
squat,0.534835934638977,0.33063775300979614,0.4847024083137512,0.34914714097976685,0.5086683630943298,0.381203293800354,0.44784706830978394,0.42446666955947876,0.4854332506656647,0.3193312883377075,0.46267279982566833,0.3423503041267395,0.5519753694534302,0.5518645644187927,0.5176798105239868,0.5596676468849182,0.5429291129112244,0.7275909185409546,0.4734485149383545,0.7159998416900635,0.5512192845344543,0.9009914994239807,0.4836720824241638,0.8857689499855042
squat,0.5393804311752319,0.3088352680206299,0.4875023365020752,0.32695311307907104,0.5163618326187134,0.35981500148773193,0.4535400867462158,0.39779844880104065,0.49141964316368103,0.2999442517757416,0.4686461389064789,0.3108319938182831,0.5399411916732788,0.5324825048446655,0.5051501393318176,0.5368350148200989,0.5445767641067505,0.7177190184593201,0.48451700806617737,0.70866459608078,0.5505391955375671,0.8982268571853638,0.4845055937767029,0.8810179829597473
squat,0.542770504951477,0.30687379837036133,0.48795175552368164,0.3223367929458618,0.5258251428604126,0.37263306975364685,0.45518288016319275,0.4063114523887634,0.503975510597229,0.29980987310409546,0.4693066477775574,0.31801944971084595,0.5338010787963867,0.5298314094543457,0.49925732612609863,0.5357876420021057,0.5441224575042725,0.7176278233528137,0.48680806159973145,0.711552083492279,0.5506870150566101,0.8931884765625,0.48495250940322876,0.8808914422988892
squat,0.5434612035751343,0.30820125341415405,0.48701754212379456,0.32279348373413086,0.528078019618988,0.3892165720462799,0.4556272625923157,0.4093775451183319,0.5051526427268982,0.3008168041706085,0.46830493211746216,0.32254111766815186,0.5308194160461426,0.5300478339195251,0.49532684683799744,0.5353224873542786,0.5428134799003601,0.7206135392189026,0.48705706000328064,0.7165049910545349,0.5492568612098694,0.8962463140487671,0.48386579751968384,0.8816670179367065
squat,0.5418900847434998,0.3086240887641907,0.4837567210197449,0.3242669105529785,0.5249648094177246,0.37294134497642517,0.4498375356197357,0.40685898065567017,0.49940699338912964,0.2966545820236206,0.4623571038246155,0.3120315968990326,0.5320245027542114,0.5305477380752563,0.4967397153377533,0.5360416173934937,0.5424674153327942,0.7210099697113037,0.4851602017879486,0.7170044183731079,0.5494409799575806,0.8982284665107727,0.4833544194698334,0.8828680515289307
squat,0.5349248647689819,0.3255237638950348,0.4812611937522888,0.35140275955200195,0.5138349533081055,0.3744133412837982,0.4429463744163513,0.4177394509315491,0.48817434906959534,0.3060375154018402,0.45271316170692444,0.32662099599838257,0.5435312390327454,0.554096519947052,0.507111668586731,0.5585978031158447,0.539756715297699,0.7273805141448975,0.47083228826522827,0.7168282270431519,0.5494612455368042,0.9016799926757812,0.4828401207923889,0.8839837908744812
squat,0.5312708020210266,0.39340612292289734,0.47610679268836975,0.42117732763290405,0.5093404650688171,0.4705781638622284,0.43989309668540955,0.4971695840358734,0.4794939160346985,0.4009694755077362,0.44889670610427856,0.40691232681274414,0.5559257864952087,0.6084812879562378,0.515514612197876,0.6144550442695618,0.5381935238838196,0.737212598323822,0.45869001746177673,0.724615216255188,0.5496042370796204,0.9025160074234009,0.4836374819278717,0.8850091695785522
squat,0.5294100046157837,0.47801050543785095,0.47324609756469727,0.5031530261039734,0.5087308883666992,0.5680621266365051,0.4392257332801819,0.593869149684906,0.4762037694454193,0.48598992824554443,0.4475994110107422,0.49870774149894714,0.5617448687553406,0.6680407524108887,0.5212970972061157,0.674557089805603,0.5299772024154663,0.7384874224662781,0.4530322551727295,0.7324612140655518,0.5489592552185059,0.9023401141166687,0.48370304703712463,0.8850967288017273
squat,0.5280718207359314,0.5626723170280457,0.47280222177505493,0.5826325416564941,0.509762167930603,0.6485579609870911,0.4393464922904968,0.6752702593803406,0.4712735116481781,0.5697184205055237,0.4486834406852722,0.5833562016487122,0.567449688911438,0.7348042130470276,0.5280083417892456,0.7377720475196838,0.527194082736969,0.7409354448318481,0.45038723945617676,0.7374309301376343,0.5490918755531311,0.9035482406616211,0.48315897583961487,0.8853398561477661
squat,0.5281732082366943,0.5854160189628601,0.4712236821651459,0.6090205907821655,0.5121983289718628,0.6777135729789734,0.4376765191555023,0.6979897022247314,0.47168630361557007,0.596770703792572,0.4525619149208069,0.6034991145133972,0.5695611238479614,0.760892391204834,0.5292803645133972,0.7670904397964478,0.5258449912071228,0.7476174235343933,0.44908738136291504,0.7439950704574585,0.5490061044692993,0.9061335921287537,0.4814094603061676,0.885762095451355
squat,0.5260051488876343,0.5396496057510376,0.47115010023117065,0.5617340803146362,0.5076650381088257,0.6172625422477722,0.436603307723999,0.6506204605102539,0.4689370095729828,0.5468453764915466,0.44837361574172974,0.5559887886047363,0.5686639547348022,0.7154356241226196,0.5296965837478638,0.7230304479598999,0.5263049006462097,0.7431957721710205,0.44723764061927795,0.7401542663574219,0.5489686727523804,0.90498948097229,0.48107844591140747,0.8858535885810852
squat,0.5278118848800659,0.4487544894218445,0.47448310256004333,0.47308942675590515,0.5076718926429749,0.5096657276153564,0.436127245426178,0.5495244264602661,0.47300729155540466,0.4381493926048279,0.45177602767944336,0.4559340476989746,0.5616461038589478,0.6415231227874756,0.5230034589767456,0.6504079699516296,0.5330532789230347,0.7355711460113525,0.45110636949539185,0.7348827719688416,0.5493088960647583,0.9006108641624451,0.48371440172195435,0.8849480748176575
squat,0.5296779274940491,0.3620068430900574,0.47769537568092346,0.38259023427963257,0.5084125995635986,0.4143019914627075,0.438758909702301,0.4521124064922333,0.48333853483200073,0.3473324179649353,0.45527201890945435,0.36465030908584595,0.553291916847229,0.5771754384040833,0.5181893110275269,0.5846490263938904,0.5402607321739197,0.735418438911438,0.4640616476535797,0.7206382751464844,0.5505621433258057,0.9016163349151611,0.48378294706344604,0.8853890895843506
squat,0.5346260070800781,0.3157290518283844,0.482095867395401,0.3332739472389221,0.5165731310844421,0.38649076223373413,0.4475015103816986,0.41373974084854126,0.48934406042099,0.3074180483818054,0.4613557755947113,0.3278834819793701,0.5410823822021484,0.540934681892395,0.5078283548355103,0.5482063293457031,0.541877031326294,0.7196622490882874,0.4758826196193695,0.7157950401306152,0.5511722564697266,0.8999181389808655,0.48468217253685,0.8861451148986816
squat,0.5401929616928101,0.3086397051811218,0.48268136382102966,0.3255634307861328,0.5261949300765991,0.3828086853027344,0.45157089829444885,0.4145609438419342,0.49875909090042114,0.3115685284137726,0.4658554494380951,0.3311446011066437,0.5338208079338074,0.5303179621696472,0.500069260597229,0.5376822352409363,0.5439976453781128,0.7160532474517822,0.4845821261405945,0.7130667567253113,0.5514737367630005,0.8935723900794983,0.48492565751075745,0.8839576840400696
squat,0.5424864888191223,0.31037458777427673,0.48400813341140747,0.32767006754875183,0.5284591317176819,0.3996035158634186,0.4566786289215088,0.42148563265800476,0.49913638830184937,0.31399139761924744,0.4691128730773926,0.34009313583374023,0.5295629501342773,0.5325663685798645,0.494741827249527,0.537423849105835,0.542131245136261,0.716877818107605,0.4867875576019287,0.717635452747345,0.5500039458274841,0.8954662084579468,0.4840196669101715,0.8841928839683533
