Image_Name,Landmark,X,Y
plank,RIGHT_ANKLE,0.4036906063556671,0.5203356146812439
plank,LEFT_HEEL,0.4169934391975403,0.4989159405231476
plank,RIGHT_HEEL,0.3899116516113281,0.5056732296943665
plank,LEFT_FOOT_INDEX,0.4219323992729187,0.5630725026130676
plank,RIGHT_FOOT_INDEX,0.40594130754470825,0.5714555382728577
plank,NOSE,0.6689563989639282,0.6252090334892273
plank,LEFT_EYE_INNER,0.6770480275154114,0.6193943023681641
plank,LEFT_EYE,0.6778190732002258,0.6178336143493652
plank,LEFT_EYE_OUTER,0.6786209940910339,0.6162545084953308
plank,RIGHT_EYE_INNER,0.6759086847305298,0.6198631525039673
plank,RIGHT_EYE,0.6757978796958923,0.6185988187789917
plank,RIGHT_EYE_OUTER,0.6756683588027954,0.6172113418579102
plank,LEFT_EAR,0.676611065864563,0.5919094085693359
plank,RIGHT_EAR,0.6724109053611755,0.5927730202674866
plank,MOUTH_LEFT,0.6620086431503296,0.6172137260437012
plank,MOUTH_RIGHT,0.6606416702270508,0.6171413064002991
plank,LEFT_SHOULDER,0.657734751701355,0.5333096385002136
plank,RIGHT_SHOULDER,0.6105638146400452,0.5807804465293884
plank,LEFT_ELBOW,0.6660917401313782,0.6269324421882629
plank,RIGHT_ELBOW,0.6103060841560364,0.692500650882721
plank,LEFT_WRIST,0.6748983263969421,0.6805101633071899
plank,RIGHT_WRIST,0.67258620262146,0.6874241828918457
plank,LEFT_PINKY,0.6925745010375977,0.6883786916732788
plank,RIGHT_PINKY,0.6874595284461975,0.6937498450279236
plank,LEFT_INDEX,0.689684271812439,0.6824806332588196
plank,RIGHT_INDEX,0.6883627772331238,0.6817736029624939
plank,LEFT_THUMB,0.6814142465591431,0.675702691078186
plank,RIGHT_THUMB,0.6833222508430481,0.6769900321960449
plank,LEFT_HIP,0.5261505842208862,0.48970454931259155
plank,RIGHT_HIP,0.5013763308525085,0.5047948360443115
plank,LEFT_KNEE,0.47851526737213135,0.5014588832855225
plank,RIGHT_KNEE,0.4458753168582916,0.5145337581634521
plank,LEFT_ANKLE,0.4333203136920929,0.5012302398681641
plank,RIGHT_ANKLE,0.4076350927352905,0.49580422043800354
plank,LEFT_HEEL,0.4233573079109192,0.48798540234565735
plank,RIGHT_HEEL,0.3974825143814087,0.4804169833660126
plank,LEFT_FOOT_INDEX,0.42939049005508423,0.5529739260673523
plank,RIGHT_FOOT_INDEX,0.40647566318511963,0.546902596950531
plank,NOSE,0.6862625479698181,0.610013484954834
plank,LEFT_EYE_INNER,0.694344162940979,0.6021686792373657
plank,LEFT_EYE,0.6951273679733276,0.5988267660140991
plank,LEFT_EYE_OUTER,0.6957350969314575,0.5955219864845276
plank,RIGHT_EYE_INNER,0.6920927166938782,0.6077620983123779
plank,RIGHT_EYE,0.6913499236106873,0.6082952618598938
plank,RIGHT_EYE_OUTER,0.6904432773590088,0.608668327331543
plank,LEFT_EAR,0.6898944973945618,0.5778576135635376
plank,RIGHT_EAR,0.6832796335220337,0.5943568348884583
plank,MOUTH_LEFT,0.6784573793411255,0.5988005995750427
plank,MOUTH_RIGHT,0.6760268807411194,0.6059310436248779
plank,LEFT_SHOULDER,0.6587840914726257,0.5208634734153748
plank,RIGHT_SHOULDER,0.6156883239746094,0.5910070538520813
plank,LEFT_ELBOW,0.6584547758102417,0.6108716726303101
plank,RIGHT_ELBOW,0.6121229529380798,0.689903974533081
plank,LEFT_WRIST,0.6721718311309814,0.6655552387237549
plank,RIGHT_WRIST,0.6700802445411682,0.6895933151245117
plank,LEFT_PINKY,0.6870197653770447,0.6746532917022705
plank,RIGHT_PINKY,0.6854591369628906,0.6971009969711304
plank,LEFT_INDEX,0.6862005591392517,0.6665675044059753
plank,RIGHT_INDEX,0.6853217482566833,0.6811409592628479
plank,LEFT_THUMB,0.6793563365936279,0.6604112982749939
plank,RIGHT_THUMB,0.6789083480834961,0.6739134788513184
plank,LEFT_HIP,0.5418609380722046,0.47911539673805237
plank,RIGHT_HIP,0.5119351148605347,0.5002153515815735
plank,LEFT_KNEE,0.48079511523246765,0.5099836587905884
plank,RIGHT_KNEE,0.45272332429885864,0.511563777923584
plank,LEFT_ANKLE,0.43049782514572144,0.5011532306671143
plank,RIGHT_ANKLE,0.3984036147594452,0.4736677408218384
plank,LEFT_HEEL,0.4213314354419708,0.4866454601287842
plank,RIGHT_HEEL,0.38636982440948486,0.4554807245731354
plank,LEFT_FOOT_INDEX,0.42112997174263,0.5480564832687378
plank,RIGHT_FOOT_INDEX,0.39239931106567383,0.5177838206291199
plank,NOSE,0.68882155418396,0.6174970865249634
plank,LEFT_EYE_INNER,0.6960504055023193,0.6096170544624329
plank,LEFT_EYE,0.6968966722488403,0.6064703464508057
plank,LEFT_EYE_OUTER,0.697629988193512,0.6033459305763245
plank,RIGHT_EYE_INNER,0.6936761140823364,0.6144421696662903
plank,RIGHT_EYE,0.6928331851959229,0.6145951747894287
plank,RIGHT_EYE_OUTER,0.6917993426322937,0.6146170496940613
plank,LEFT_EAR,0.6931856870651245,0.5869193077087402
plank,RIGHT_EAR,0.6851069927215576,0.6006349921226501
plank,MOUTH_LEFT,0.6817640066146851,0.6067149043083191
plank,MOUTH_RIGHT,0.6791084408760071,0.6130296587944031
plank,LEFT_SHOULDER,0.6646484732627869,0.5309253931045532
plank,RIGHT_SHOULDER,0.6185747981071472,0.5922839641571045
plank,LEFT_ELBOW,0.6656535267829895,0.6211419701576233
plank,RIGHT_ELBOW,0.6127697229385376,0.6905797719955444
plank,LEFT_WRIST,0.6739332675933838,0.6722280979156494
plank,RIGHT_WRIST,0.6688491702079773,0.6905725598335266
plank,LEFT_PINKY,0.6888216137886047,0.6785182952880859
plank,RIGHT_PINKY,0.6834784150123596,0.6972262263298035
plank,LEFT_INDEX,0.6871377229690552,0.6734687089920044
plank,RIGHT_INDEX,0.6843051314353943,0.6819164156913757
plank,LEFT_THUMB,0.680766761302948,0.6664760112762451
plank,RIGHT_THUMB,0.6782004833221436,0.6755882501602173
plank,LEFT_HIP,0.5449171662330627,0.4885396361351013
plank,RIGHT_HIP,0.5156480669975281,0.5056189298629761
plank,LEFT_KNEE,0.48611512780189514,0.5140939354896545
plank,RIGHT_KNEE,0.4561826288700104,0.5214844942092896
plank,LEFT_ANKLE,0.4306897819042206,0.5026076436042786
plank,RIGHT_ANKLE,0.4008116126060486,0.4986794888973236
plank,LEFT_HEEL,0.4197573661804199,0.4869011342525482
plank,RIGHT_HEEL,0.38662752509117126,0.4820171296596527
plank,LEFT_FOOT_INDEX,0.4231812357902527,0.5551785826683044
plank,RIGHT_FOOT_INDEX,0.39959055185317993,0.5528246164321899
plank,NOSE,0.6832437515258789,0.6066316962242126
plank,LEFT_EYE_INNER,0.6909388303756714,0.6006954908370972
plank,LEFT_EYE,0.6916550397872925,0.5973373651504517
plank,LEFT_EYE_OUTER,0.6921452879905701,0.593946635723114
plank,RIGHT_EYE_INNER,0.6884732842445374,0.6062563061714172
plank,RIGHT_EYE,0.6874803900718689,0.6070335507392883
plank,RIGHT_EYE_OUTER,0.6862439513206482,0.6077377796173096
plank,LEFT_EAR,0.6862718462944031,0.5779650807380676
plank,RIGHT_EAR,0.6783106923103333,0.598082423210144
plank,MOUTH_LEFT,0.6754124760627747,0.596891462802887
plank,MOUTH_RIGHT,0.6727160215377808,0.603460431098938
plank,LEFT_SHOULDER,0.6535691022872925,0.5226387977600098
plank,RIGHT_SHOULDER,0.6142459511756897,0.5961592793464661
plank,LEFT_ELBOW,0.6620212197303772,0.6031139492988586
plank,RIGHT_ELBOW,0.611743688583374,0.6906324625015259
plank,LEFT_WRIST,0.6790655255317688,0.6612430810928345
plank,RIGHT_WRIST,0.6732437014579773,0.6914916634559631
plank,LEFT_PINKY,0.6961225867271423,0.6690142154693604
plank,RIGHT_PINKY,0.6892442107200623,0.7004410028457642
plank,LEFT_INDEX,0.6948102116584778,0.6647277474403381
plank,RIGHT_INDEX,0.6901366114616394,0.6848923563957214
plank,LEFT_THUMB,0.687604546546936,0.657211184501648
plank,RIGHT_THUMB,0.6842395663261414,0.6795861124992371
plank,LEFT_HIP,0.537918210029602,0.48807045817375183
plank,RIGHT_HIP,0.5112210512161255,0.5082491636276245
plank,LEFT_KNEE,0.47773054242134094,0.5264252424240112
plank,RIGHT_KNEE,0.44958749413490295,0.5281434655189514
plank,LEFT_ANKLE,0.42307987809181213,0.5187473297119141
plank,RIGHT_ANKLE,0.39483678340911865,0.5169362425804138
plank,LEFT_HEEL,0.4118095636367798,0.5057185888290405
plank,RIGHT_HEEL,0.3823492228984833,0.5026328563690186
plank,LEFT_FOOT_INDEX,0.4183850586414337,0.5701563954353333
plank,RIGHT_FOOT_INDEX,0.3928343653678894,0.5711729526519775
plank,NOSE,0.6831684708595276,0.6087648868560791
plank,LEFT_EYE_INNER,0.6907934546470642,0.6008193492889404
plank,LEFT_EYE,0.6913934350013733,0.5974670052528381
plank,LEFT_EYE_OUTER,0.691817045211792,0.5940710306167603
plank,RIGHT_EYE_INNER,0.6890105605125427,0.6058335304260254
plank,RIGHT_EYE,0.688401997089386,0.6062770485877991
plank,RIGHT_EYE_OUTER,0.687610387802124,0.6066091656684875
plank,LEFT_EAR,0.6859602332115173,0.5777111053466797
plank,RIGHT_EAR,0.681061863899231,0.5953717231750488
plank,MOUTH_LEFT,0.6755229830741882,0.5993333458900452
plank,MOUTH_RIGHT,0.6737873554229736,0.6061509251594543
plank,LEFT_SHOULDER,0.6527789831161499,0.5203352570533752
plank,RIGHT_SHOULDER,0.6116036772727966,0.5895870327949524
plank,LEFT_ELBOW,0.6587626934051514,0.6030687093734741
plank,RIGHT_ELBOW,0.610145628452301,0.6920773983001709
plank,LEFT_WRIST,0.676854133605957,0.6565532088279724
plank,RIGHT_WRIST,0.6706399917602539,0.692688524723053
plank,LEFT_PINKY,0.6916840076446533,0.6627917289733887
plank,RIGHT_PINKY,0.6861639022827148,0.7006163597106934
plank,LEFT_INDEX,0.6898812055587769,0.6569530963897705
plank,RIGHT_INDEX,0.6865694522857666,0.683489203453064
plank,LEFT_THUMB,0.6853811740875244,0.6530821323394775
plank,RIGHT_THUMB,0.6810294985771179,0.6779646873474121
plank,LEFT_HIP,0.5384595394134521,0.486305296421051
plank,RIGHT_HIP,0.5117608904838562,0.5045276284217834
plank,LEFT_KNEE,0.47770747542381287,0.5170495510101318
plank,RIGHT_KNEE,0.45215901732444763,0.5187528729438782
plank,LEFT_ANKLE,0.4195244610309601,0.5135066509246826
plank,RIGHT_ANKLE,0.39892297983169556,0.49930164217948914
plank,LEFT_HEEL,0.40725693106651306,0.4842729866504669
plank,RIGHT_HEEL,0.38660091161727905,0.4849075973033905
plank,LEFT_FOOT_INDEX,0.4146401286125183,0.5681755542755127
plank,RIGHT_FOOT_INDEX,0.39686229825019836,0.5483223795890808
plank,NOSE,0.6891627907752991,0.6108928918838501
plank,LEFT_EYE_INNER,0.696515679359436,0.6030561327934265
plank,LEFT_EYE,0.6972047686576843,0.6001854538917542
plank,LEFT_EYE_OUTER,0.6977831125259399,0.5973853468894958
plank,RIGHT_EYE_INNER,0.694348931312561,0.6076460480690002
plank,RIGHT_EYE,0.693547248840332,0.6078081130981445
plank,RIGHT_EYE_OUTER,0.6925424933433533,0.6079078912734985
plank,LEFT_EAR,0.6917310953140259,0.5808027982711792
plank,RIGHT_EAR,0.6843776702880859,0.5937698483467102
plank,MOUTH_LEFT,0.6813000440597534,0.600190281867981
plank,MOUTH_RIGHT,0.6784906387329102,0.6060987710952759
plank,LEFT_SHOULDER,0.6631445288658142,0.5263879299163818
plank,RIGHT_SHOULDER,0.6140601634979248,0.5879411101341248
plank,LEFT_ELBOW,0.6592233180999756,0.6211428642272949
plank,RIGHT_ELBOW,0.6098086833953857,0.6889926195144653
plank,LEFT_WRIST,0.6724015474319458,0.6764432787895203
plank,RIGHT_WRIST,0.6694782376289368,0.6891628503799438
plank,LEFT_PINKY,0.6878350973129272,0.6817482709884644
plank,RIGHT_PINKY,0.6856209635734558,0.6967211365699768
plank,LEFT_INDEX,0.6858583092689514,0.6751101016998291
plank,RIGHT_INDEX,0.6853686571121216,0.680414080619812
plank,LEFT_THUMB,0.6800788640975952,0.6706367135047913
plank,RIGHT_THUMB,0.6794492602348328,0.6753382086753845
plank,LEFT_HIP,0.5467979907989502,0.48869556188583374
plank,RIGHT_HIP,0.5152199864387512,0.5036367774009705
plank,LEFT_KNEE,0.48702529072761536,0.5123458504676819
plank,RIGHT_KNEE,0.4562486410140991,0.5274724960327148
plank,LEFT_ANKLE,0.4317775368690491,0.5128329992294312
plank,RIGHT_ANKLE,0.4029024839401245,0.5097090005874634
plank,LEFT_HEEL,0.4206215739250183,0.500116229057312
plank,RIGHT_HEEL,0.3890513777732849,0.4933958351612091
plank,LEFT_FOOT_INDEX,0.4255097210407257,0.5693482756614685
plank,RIGHT_FOOT_INDEX,0.40215185284614563,0.5657740235328674
plank,NOSE,0.68886798620224,0.6151982545852661
plank,LEFT_EYE_INNER,0.6960124373435974,0.6065621376037598
plank,LEFT_EYE,0.6967363357543945,0.6033978462219238
plank,LEFT_EYE_OUTER,0.6973257660865784,0.6002097129821777
plank,RIGHT_EYE_INNER,0.6937973499298096,0.6115065813064575
plank,RIGHT_EYE,0.6930316686630249,0.6116964817047119
plank,RIGHT_EYE_OUTER,0.6920934915542603,0.6117572784423828
plank,LEFT_EAR,0.6917656660079956,0.5834824442863464
plank,RIGHT_EAR,0.6849247217178345,0.5972968339920044
plank,MOUTH_LEFT,0.6813027858734131,0.6039746999740601
plank,MOUTH_RIGHT,0.6787406802177429,0.6109992861747742
plank,LEFT_SHOULDER,0.6617537140846252,0.5243609547615051
plank,RIGHT_SHOULDER,0.6139394640922546,0.591407835483551
plank,LEFT_ELBOW,0.6582326889038086,0.6108445525169373
plank,RIGHT_ELBOW,0.6102364659309387,0.6897634267807007
plank,LEFT_WRIST,0.6721388697624207,0.6683120131492615
plank,RIGHT_WRIST,0.6682978868484497,0.6913198232650757
plank,LEFT_PINKY,0.6864972710609436,0.6750635504722595
plank,RIGHT_PINKY,0.6833412051200867,0.7005954384803772
plank,LEFT_INDEX,0.6855548620223999,0.6703277826309204
plank,RIGHT_INDEX,0.6840043663978577,0.6832712292671204
plank,LEFT_THUMB,0.6801314949989319,0.6645447015762329
plank,RIGHT_THUMB,0.6781414747238159,0.6777556538581848
plank,LEFT_HIP,0.5456178188323975,0.48561927676200867
plank,RIGHT_HIP,0.5147864818572998,0.5061617493629456
plank,LEFT_KNEE,0.4834659695625305,0.511791467666626
plank,RIGHT_KNEE,0.4559749960899353,0.51638263463974
plank,LEFT_ANKLE,0.42682144045829773,0.49233630299568176
plank,RIGHT_ANKLE,0.3998176157474518,0.47459688782691956
plank,LEFT_HEEL,0.41968414187431335,0.4895930588245392
plank,RIGHT_HEEL,0.387259840965271,0.4554787576198578
plank,LEFT_FOOT_INDEX,0.42009538412094116,0.5540092587471008
plank,RIGHT_FOOT_INDEX,0.39358532428741455,0.519929826259613
plank,NOSE,0.6705155968666077,0.6364825963973999
plank,LEFT_EYE_INNER,0.6791108846664429,0.6300902962684631
plank,LEFT_EYE,0.6798662543296814,0.6279828548431396
plank,LEFT_EYE_OUTER,0.6806816458702087,0.6258809566497803
plank,RIGHT_EYE_INNER,0.6777437329292297,0.6306572556495667
plank,RIGHT_EYE,0.6774245500564575,0.628929615020752
plank,RIGHT_EYE_OUTER,0.677160382270813,0.6271184682846069
plank,LEFT_EAR,0.6781538128852844,0.5998015403747559
plank,RIGHT_EAR,0.6738628149032593,0.6001905202865601
plank,MOUTH_LEFT,0.6628009080886841,0.626415491104126
plank,MOUTH_RIGHT,0.6613050103187561,0.6264462471008301
plank,LEFT_SHOULDER,0.6602568030357361,0.5329716205596924
plank,RIGHT_SHOULDER,0.6102502942085266,0.5742722749710083
plank,LEFT_ELBOW,0.6560313701629639,0.6306501626968384
plank,RIGHT_ELBOW,0.6086174249649048,0.6902732849121094
plank,LEFT_WRIST,0.6688597798347473,0.677678108215332
plank,RIGHT_WRIST,0.6695178747177124,0.6881222128868103
plank,LEFT_PINKY,0.6856963634490967,0.6831229329109192
plank,RIGHT_PINKY,0.6851216554641724,0.691842794418335
plank,LEFT_INDEX,0.6836234331130981,0.6762855648994446
plank,RIGHT_INDEX,0.6845575571060181,0.6780689358711243
plank,LEFT_THUMB,0.6759846806526184,0.6706641912460327
plank,RIGHT_THUMB,0.6794625520706177,0.6736847162246704
plank,LEFT_HIP,0.5404230952262878,0.4856916666030884
plank,RIGHT_HIP,0.5075466632843018,0.49313271045684814
plank,LEFT_KNEE,0.4821651577949524,0.5135413408279419
plank,RIGHT_KNEE,0.4464356303215027,0.5355323553085327
plank,LEFT_ANKLE,0.4287455976009369,0.5231236219406128
plank,RIGHT_ANKLE,0.3952257037162781,0.5445570945739746
plank,LEFT_HEEL,0.41693979501724243,0.5121650099754333
plank,RIGHT_HEEL,0.3804626762866974,0.5328170657157898
plank,LEFT_FOOT_INDEX,0.4258382022380829,0.5792954564094543
plank,RIGHT_FOOT_INDEX,0.39989379048347473,0.6137915849685669
plank,NOSE,0.6708096265792847,0.6366698741912842
plank,LEFT_EYE_INNER,0.6792553663253784,0.6310319900512695
plank,LEFT_EYE,0.6800855994224548,0.6288363933563232
plank,LEFT_EYE_OUTER,0.6810206174850464,0.626663088798523
plank,RIGHT_EYE_INNER,0.678005576133728,0.632037878036499
plank,RIGHT_EYE,0.6778251528739929,0.6305036544799805
plank,RIGHT_EYE_OUTER,0.677715539932251,0.6289142966270447
plank,LEFT_EAR,0.6784248352050781,0.6002466082572937
plank,RIGHT_EAR,0.6744440793991089,0.6029945015907288
plank,MOUTH_LEFT,0.6633411645889282,0.6252390742301941
plank,MOUTH_RIGHT,0.6620219945907593,0.6265290975570679
plank,LEFT_SHOULDER,0.658821165561676,0.5264716148376465
plank,RIGHT_SHOULDER,0.6122209429740906,0.5776859521865845
plank,LEFT_ELBOW,0.6583366990089417,0.6256711483001709
plank,RIGHT_ELBOW,0.6094385385513306,0.6897487044334412
plank,LEFT_WRIST,0.66835618019104,0.6758618950843811
plank,RIGHT_WRIST,0.6680853366851807,0.688021183013916
plank,LEFT_PINKY,0.6843197345733643,0.6824163794517517
plank,RIGHT_PINKY,0.6841356754302979,0.691226065158844
plank,LEFT_INDEX,0.6817648410797119,0.6744245290756226
plank,RIGHT_INDEX,0.6837931275367737,0.6779080629348755
plank,LEFT_THUMB,0.6750891804695129,0.6705560088157654
plank,RIGHT_THUMB,0.6771519780158997,0.672843337059021
plank,LEFT_HIP,0.5358879566192627,0.4788632392883301
plank,RIGHT_HIP,0.5063112378120422,0.4915784001350403
plank,LEFT_KNEE,0.47765350341796875,0.5228760838508606
plank,RIGHT_KNEE,0.4442119598388672,0.4796527922153473
plank,LEFT_ANKLE,0.41768768429756165,0.530789315700531
plank,RIGHT_ANKLE,0.38709768652915955,0.4169493615627289
plank,LEFT_HEEL,0.40759846568107605,0.5165467262268066
plank,RIGHT_HEEL,0.37819817662239075,0.39595818519592285
plank,LEFT_FOOT_INDEX,0.4078681170940399,0.5908990502357483
plank,RIGHT_FOOT_INDEX,0.3670045733451843,0.45684051513671875
plank,NOSE,0.6880475878715515,0.6110001802444458
plank,LEFT_EYE_INNER,0.6954847574234009,0.603620171546936
plank,LEFT_EYE,0.6961759924888611,0.600685715675354
plank,LEFT_EYE_OUTER,0.6967586278915405,0.597796618938446
plank,RIGHT_EYE_INNER,0.6934272050857544,0.6081761121749878
plank,RIGHT_EYE,0.6926898956298828,0.6083253622055054
plank,RIGHT_EYE_OUTER,0.6917694807052612,0.6083239912986755
plank,LEFT_EAR,0.6910701394081116,0.5811459422111511
plank,RIGHT_EAR,0.6840425133705139,0.5938704013824463
plank,MOUTH_LEFT,0.6804185509681702,0.6007342338562012
plank,MOUTH_RIGHT,0.6777822971343994,0.6064938306808472
plank,LEFT_SHOULDER,0.6631263494491577,0.5260769724845886
plank,RIGHT_SHOULDER,0.6158159971237183,0.5918641686439514
plank,LEFT_ELBOW,0.6617370843887329,0.6150316596031189
plank,RIGHT_ELBOW,0.6116023659706116,0.6888606548309326
plank,LEFT_WRIST,0.6717890501022339,0.6733777523040771
plank,RIGHT_WRIST,0.6693069934844971,0.6902607679367065
plank,LEFT_PINKY,0.6861010193824768,0.680708646774292
plank,RIGHT_PINKY,0.6843134164810181,0.6977809071540833
plank,LEFT_INDEX,0.6843864917755127,0.674363374710083
plank,RIGHT_INDEX,0.6846879124641418,0.6824671626091003
plank,LEFT_THUMB,0.6788562536239624,0.6692980527877808
plank,RIGHT_THUMB,0.6784446239471436,0.6764951944351196
plank,LEFT_HIP,0.5458097457885742,0.4881737530231476
plank,RIGHT_HIP,0.5167457461357117,0.503056526184082
plank,LEFT_KNEE,0.48623836040496826,0.5088563561439514
plank,RIGHT_KNEE,0.45940303802490234,0.5154695510864258
plank,LEFT_ANKLE,0.43319013714790344,0.502463161945343
plank,RIGHT_ANKLE,0.40735751390457153,0.4852313697338104
plank,LEFT_HEEL,0.42280128598213196,0.4884414076805115
plank,RIGHT_HEEL,0.39524322748184204,0.46831318736076355
plank,LEFT_FOOT_INDEX,0.4249475598335266,0.5561222434043884
plank,RIGHT_FOOT_INDEX,0.4028935730457306,0.531898021697998
plank,NOSE,0.6886413097381592,0.6087751984596252
plank,LEFT_EYE_INNER,0.696126401424408,0.6019481420516968
plank,LEFT_EYE,0.6967632174491882,0.5990118980407715
plank,LEFT_EYE_OUTER,0.6972595453262329,0.5961119532585144
plank,RIGHT_EYE_INNER,0.694179892539978,0.60682213306427
plank,RIGHT_EYE,0.6934784650802612,0.6072832942008972
plank,RIGHT_EYE_OUTER,0.6926084756851196,0.607611358165741
plank,LEFT_EAR,0.6916730403900146,0.5801757574081421
plank,RIGHT_EAR,0.6854585409164429,0.5946865677833557
plank,MOUTH_LEFT,0.6807050108909607,0.5978842973709106
plank,MOUTH_RIGHT,0.6781992316246033,0.6046992540359497
plank,LEFT_SHOULDER,0.6610991358757019,0.5228247046470642
plank,RIGHT_SHOULDER,0.6153482794761658,0.5925821661949158
plank,LEFT_ELBOW,0.6594048738479614,0.619496762752533
plank,RIGHT_ELBOW,0.6104494333267212,0.6910572052001953
plank,LEFT_WRIST,0.672637403011322,0.6725023984909058
plank,RIGHT_WRIST,0.6697805523872375,0.6920402646064758
plank,LEFT_PINKY,0.6884288787841797,0.6803696155548096
plank,RIGHT_PINKY,0.6850458383560181,0.6998739242553711
plank,LEFT_INDEX,0.6871377825737,0.6736253499984741
plank,RIGHT_INDEX,0.6857088208198547,0.6841186285018921
plank,LEFT_THUMB,0.6808000206947327,0.6664772033691406
plank,RIGHT_THUMB,0.6795564293861389,0.678355872631073
plank,LEFT_HIP,0.5453863739967346,0.485764741897583
plank,RIGHT_HIP,0.5150981545448303,0.5076867341995239
plank,LEFT_KNEE,0.4840959310531616,0.507554292678833
plank,RIGHT_KNEE,0.45692574977874756,0.5225265622138977
plank,LEFT_ANKLE,0.4328825771808624,0.5066550374031067
plank,RIGHT_ANKLE,0.40331584215164185,0.5002370476722717
plank,LEFT_HEEL,0.4221342206001282,0.4932531714439392
plank,RIGHT_HEEL,0.39032697677612305,0.4835664629936218
plank,LEFT_FOOT_INDEX,0.42671307921409607,0.5594435930252075
plank,RIGHT_FOOT_INDEX,0.4015081524848938,0.5532894730567932
plank,NOSE,0.6923882961273193,0.6112154722213745
plank,LEFT_EYE_INNER,0.6998535394668579,0.6028146743774414
plank,LEFT_EYE,0.7006543874740601,0.5994400382041931
plank,LEFT_EYE_OUTER,0.7012819647789001,0.5960525274276733
plank,RIGHT_EYE_INNER,0.697356104850769,0.6089650392532349
plank,RIGHT_EYE,0.6964760422706604,0.6098548173904419
plank,RIGHT_EYE_OUTER,0.6954277753829956,0.61060631275177
